id,case_title,source_pdf,source_folder,source_school,source_year,page_start,page_end,page_count,output_pdf_path,extraction_confidence,detection_method,needs_manual_review,industry,case_type,difficulty_overall,difficulty_quant,difficulty_qual,interviewer_style,prompt_excerpt,matched_toc_title,matched_start_page_text,matched_patterns,confidence_notes,review_flags
ecb22649-6a34-40a1-946d-9bb9d63ede63,Linda's Great Burgers,Yale/Booth 2021.pdf,Yale,yale,2021,230,234,5,cases/Yale/Booth 2021/linda-s-great-burgers.pdf,1.0,manual_override_booth_2021,False,Financial Services,M&A,LIGHT,,,Interviewer-led,"Interviewer Guidance
Case Development
Case Evaluation
Client Type
Industry
Case Type
S       O      A      R
1
2
1
2
1
2
1
2
Fit Evaluation
Overall Fit Performance
1. Framework
2. Exhibit 1 & Synergy Calculation
3. Growth Calculation
4. Synthesis
Case #22: Linda’s Great Burgers (1/ϱ)
MCKINSEY & CO –",Linda's Great Burgers,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
c0ae6740-1a8c-42b4-99cd-71030c9b50ce,Lola Lo's Zoo,Yale/Booth 2021.pdf,Yale,yale,2021,236,240,5,cases/Yale/Booth 2021/lola-lo-s-zoo.pdf,1.0,manual_override_booth_2021,False,Industrials,Investment,,,,,"of whether Lola Lo should purchase the dinosaur. 
± It’s less important for the hypothesis to be backed up with evidence, 
since it’s so early in the case ;though strong candidates will draw on 
their own knowledge and intuitions to develop preliminary insights 
about the potential for this new exhi",Lola Lo's Zoo,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
5403fa66-b9bd-433d-88b1-c375a8b20ea0,Lost Patent,Yale/Booth 2021.pdf,Yale,yale,2021,242,244,3,cases/Yale/Booth 2021/lost-patent.pdf,1.0,manual_override_booth_2021,False,Healthcare,Growth,,,,,,Lost Patent,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
3168da17-e56b-4096-9011-ef364d71b44e,Midwest Machinery Co.,Yale/Booth 2021.pdf,Yale,yale,2021,246,250,5,cases/Yale/Booth 2021/midwest-machinery-co.pdf,1.0,manual_override_booth_2021,False,Financial Services,Operations,,,,,,Midwest Machinery Co.,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
8cda2c16-debc-4efd-a069-90103bc71457,New Vaccine,Yale/Booth 2021.pdf,Yale,yale,2021,252,256,5,cases/Yale/Booth 2021/new-vaccine.pdf,1.0,manual_override_booth_2021,False,Healthcare,Pricing,,,,,,New Vaccine,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
d84c24f5-d2bc-4938-8aa5-38c0f1ebf503,Payments Company,Yale/Booth 2021.pdf,Yale,yale,2021,258,262,5,cases/Yale/Booth 2021/payments-company.pdf,1.0,manual_override_booth_2021,False,Technology,Growth,,,,,,Payments Company,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
95d12311-5545-4513-9453-46790492cda3,Pharmaceutical Rare Disease,Yale/Booth 2021.pdf,Yale,yale,2021,264,267,4,cases/Yale/Booth 2021/pharmaceutical-rare-disease.pdf,1.0,manual_override_booth_2021,False,Healthcare,Market Entry,,,,,,Pharmaceutical Rare Disease,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
0a631b1f-d06e-4272-a212-ceb68346183f,Project Gargoyle,Yale/Booth 2021.pdf,Yale,yale,2021,269,276,8,cases/Yale/Booth 2021/project-gargoyle.pdf,1.0,manual_override_booth_2021,False,Retail / CPG,Profitability,,,,,,Project Gargoyle,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
0fab21c0-5394-45d4-8019-9236afa2983d,PyeongChang Winter Olympics,Yale/Booth 2021.pdf,Yale,yale,2021,278,280,3,cases/Yale/Booth 2021/pyeongchang-winter-olympics.pdf,1.0,manual_override_booth_2021,False,Technology,Profitability,,,,,,PyeongChang Winter Olympics,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
a6e2f3e4-b65e-4de5-ab30-cf39e138560f,Quahog Public Schools,Yale/Booth 2021.pdf,Yale,yale,2021,282,285,4,cases/Yale/Booth 2021/quahog-public-schools.pdf,1.0,manual_override_booth_2021,False,Technology,,,,,,"Shortage:
Total shortage = 8,000 books
Math shortage= 60% * 8,000 = 4,800
Science shortage = 40%*8,000 = 3,200
Benefit:
Amazon partnership = 70%*4,800 = 3,360
Coordinated sharing = 20%*3,200 = 640
Total benefit = 4,000 books
Note: a strong candidate will do the following: 
 Spot the pattern in perc",Quahog Public Schools,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.; case_type not extracted,
47ecaf67-29e0-4f6d-8180-a4d69a07ec35,Retirement Apartment Complexes,Yale/Booth 2021.pdf,Yale,yale,2021,287,291,5,cases/Yale/Booth 2021/retirement-apartment-complexes.pdf,1.0,manual_override_booth_2021,False,Healthcare,Profitability,,,,,,Retirement Apartment Complexes,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
b3c5fd48-9dd9-42c1-8be5-39eed2ce2d33,Skylight Goods,Yale/Booth 2021.pdf,Yale,yale,2021,294,301,8,cases/Yale/Booth 2021/skylight-goods.pdf,1.0,manual_override_booth_2021,False,,Profitability,,,,,,Skylight Goods,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.; industry not extracted,
21fecf91-d9c0-40c4-95ab-7d6406796854,Smart Cards,Yale/Booth 2021.pdf,Yale,yale,2021,303,307,5,cases/Yale/Booth 2021/smart-cards.pdf,1.0,manual_override_booth_2021,False,Technology,Profitability,,,,,,Smart Cards,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
f035c26f-aae5-47ce-bb6b-c51a48e996fc,Student Health Insurance,Yale/Booth 2021.pdf,Yale,yale,2021,309,318,10,cases/Yale/Booth 2021/student-health-insurance.pdf,1.0,manual_override_booth_2021,False,Healthcare,Profitability,,,,,"Continued
The client’s operating margins have declined significantly in the face of aggressive competition and shrinking higher education budgets. Additionally, health 
care reform presents a potential risk for future growth and profitability ʹ notably, students age 26 and under can remain on their",Student Health Insurance,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
61cf1f56-382d-46c1-942a-e11fc10672bf,Super Jr. Baby Formula,Yale/Booth 2021.pdf,Yale,yale,2021,321,328,8,cases/Yale/Booth 2021/super-jr-baby-formula.pdf,1.0,manual_override_booth_2021,False,,Profitability,,,,,,Super Jr. Baby Formula,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.; industry not extracted,
768fb1e4-fa3e-4cbb-83f8-6e3c40e20742,Apache Helicopter,Yale/Booth 2021.pdf,Yale,yale,2021,330,335,6,cases/Yale/Booth 2021/apache-helicopter.pdf,1.0,manual_override_booth_2021,False,Technology,Operations,,,,,,Apache Helicopter,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
74cc743b-ad7b-4425-865d-ff9e8485e67d,White Boards,Yale/Booth 2021.pdf,Yale,yale,2021,337,340,4,cases/Yale/Booth 2021/white-boards.pdf,1.0,manual_override_booth_2021,False,Retail / CPG,Operations,,,,,,White Boards,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
8eaa9a0e-daad-4c1c-9b1e-bd72ea179ee2,Telco Talks,Yale/Booth 2021.pdf,Yale,yale,2021,342,345,4,cases/Yale/Booth 2021/telco-talks.pdf,1.0,manual_override_booth_2021,False,,Profitability,,,,,"assets are concentrated in 3 states  CA, NY, FL.
Customers
± Are both residential and business.
After candidate completes the discussion of their framework, the 
candidate should drive toward inquiring about the financial 
position of the client and acquisition target. If not, make sure to 
provide",Telco Talks,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.; industry not extracted,
196fd51a-4755-4068-a1c8-85e8b12e726d,Yarmouth Yachts,Yale/Booth 2021.pdf,Yale,yale,2021,348,352,5,cases/Yale/Booth 2021/yarmouth-yachts.pdf,1.0,manual_override_booth_2021,False,Technology,Growth,,,,,"What analysis could we do to evaluate the claim that the Executives had 
inside information and allegedly knew the company’s net income would 
eventually decrease?
 This question addresses the relationship between showroom visits and net 
income. Remind the candidate that Yarmouth discloses contrac",Yarmouth Yachts,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
ffcdcfd7-5674-4547-bad2-dbe01c01e27a,Sueno Mattress,Yale/Booth 2021.pdf,Yale,yale,2021,354,357,4,cases/Yale/Booth 2021/sueno-mattress.pdf,1.0,manual_override_booth_2021,False,Retail / CPG,Pricing,,,,,,Sueno Mattress,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.,
2a02f53b-a000-4263-a506-ed98e1fadc81,Cruise Line Acquisition,Yale/Booth 2021.pdf,Yale,yale,2021,361,375,15,cases/Yale/Booth 2021/cruise-line-acquisition.pdf,1.0,manual_override_booth_2021,False,,M&A,,,,,,Cruise Line Acquisition,,manual_ground_truth_index,Ground-truth TOC with Breast Cancer Surgery start corrected to p118.; industry not extracted,
26412ed6-84fa-445a-9df2-38a4f9414d7e,Alkaline Ash,Yale/Columbia 2017.pdf,Yale,yale,2017,28,35,8,cases/Yale/Columbia 2017/alkaline-ash.pdf,1.0,manual_override_columbia_2017,False,Chemicals,Growth /,,,,Interviewee-led,,Alkaline Ash,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
136c1f3d-b8bf-4e76-804b-3db2b7656eea,Boston Office Supplies,Yale/Columbia 2017.pdf,Yale,yale,2017,36,41,6,cases/Yale/Columbia 2017/boston-office-supplies.pdf,1.0,manual_override_columbia_2017,False,Retail,Growth,,,,,,Boston Office Supplies,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
defc2b13-19c7-41d3-8f24-ea43c5a90b6d,California Parking Lot,Yale/Columbia 2017.pdf,Yale,yale,2017,42,50,9,cases/Yale/Columbia 2017/california-parking-lot.pdf,1.0,manual_override_columbia_2017,False,Public Services,Market Entry,,,,,,California Parking Lot,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
46e6b2d7-77d7-4c50-9b5b-3c1690dbebcd,Car Wash Chain,Yale/Columbia 2017.pdf,Yale,yale,2017,51,58,8,cases/Yale/Columbia 2017/car-wash-chain.pdf,1.0,manual_override_columbia_2017,False,PE,M&A,,,,,,Car Wash Chain,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
df8e6edd-c60b-4951-9522-d15b8c0a15cc,Carbon Fiber Manufacturer,Yale/Columbia 2017.pdf,Yale,yale,2017,59,64,6,cases/Yale/Columbia 2017/carbon-fiber-manufacturer.pdf,1.0,manual_override_columbia_2017,False,Manufacturing,Market Entry,,,,,,Carbon Fiber Manufacturer,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
0091e701-bce2-4dd6-abcd-b02fd400c3fd,Cow Dairy Milk,Yale/Columbia 2017.pdf,Yale,yale,2017,65,69,5,cases/Yale/Columbia 2017/cow-dairy-milk.pdf,1.0,manual_override_columbia_2017,False,Healthcare,Pricing,,,,,,Cow Dairy Milk,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
3fa31e94-91c4-4893-bf19-60de97552455,Fast Food Co.,Yale/Columbia 2017.pdf,Yale,yale,2017,70,74,5,cases/Yale/Columbia 2017/fast-food-co.pdf,1.0,manual_override_columbia_2017,False,Food,Market Entry,,,,,,Fast Food Co.,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
4631bf6b-f110-4bd3-acac-be2768be95d1,Frozen Food Co.,Yale/Columbia 2017.pdf,Yale,yale,2017,75,82,8,cases/Yale/Columbia 2017/frozen-food-co.pdf,1.0,manual_override_columbia_2017,False,Food,Profitability,,,,,,Frozen Food Co.,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
6a66ed1e-cbe9-40ac-bf73-f9764778f900,Grocery Store,Yale/Columbia 2017.pdf,Yale,yale,2017,83,90,8,cases/Yale/Columbia 2017/grocery-store.pdf,1.0,manual_override_columbia_2017,False,Retail,Profitability,,,,,,Grocery Store,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
581d093b-c4cc-4983-9f40-2a3c6d146a10,Hotel Ocho,Yale/Columbia 2017.pdf,Yale,yale,2017,91,97,7,cases/Yale/Columbia 2017/hotel-ocho.pdf,1.0,manual_override_columbia_2017,False,Hospitality,Profitability,,,,,,Hotel Ocho,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
0153c212-82cc-4852-8a07-2f0668dc31c6,Ice Cream Co.,Yale/Columbia 2017.pdf,Yale,yale,2017,98,103,6,cases/Yale/Columbia 2017/ice-cream-co.pdf,1.0,manual_override_columbia_2017,False,Retail,Profitability,,,,,,Ice Cream Co.,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
eb00f49a-e388-4022-93ce-4db8bea91841,Life Insurance Merger,Yale/Columbia 2017.pdf,Yale,yale,2017,104,109,6,cases/Yale/Columbia 2017/life-insurance-merger.pdf,1.0,manual_override_columbia_2017,False,Insurance,M&A,,,,,,Life Insurance Merger,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
630dd66c-8193-40d1-a208-b497f40b400c,Lubricant Manufacturer,Yale/Columbia 2017.pdf,Yale,yale,2017,110,115,6,cases/Yale/Columbia 2017/lubricant-manufacturer.pdf,1.0,manual_override_columbia_2017,False,Manufacturing,Profitability,,,,,,Lubricant Manufacturer,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
4e47e8cc-7dd0-422e-a2a4-e558bc89a14b,Oil and Gas Acquisition,Yale/Columbia 2017.pdf,Yale,yale,2017,116,120,5,cases/Yale/Columbia 2017/oil-and-gas-acquisition.pdf,1.0,manual_override_columbia_2017,False,Oil and Gas,M&A,,,,,,Oil and Gas Acquisition,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
b1ff1517-698d-42e7-ba2d-bb47e6cbf303,Outsourced School Food Service,Yale/Columbia 2017.pdf,Yale,yale,2017,121,125,5,cases/Yale/Columbia 2017/outsourced-school-food-service.pdf,1.0,manual_override_columbia_2017,False,PE,Investment,,,,,,Outsourced School Food Service,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
97657d77-0cc0-47f0-8ff9-9b6062d4fc09,Personal Care Company,Yale/Columbia 2017.pdf,Yale,yale,2017,126,130,5,cases/Yale/Columbia 2017/personal-care-company.pdf,1.0,manual_override_columbia_2017,False,Personal Care,Market Entry,,,,,,Personal Care Company,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
c9c4098a-24c8-48c3-8973-c8c9c4679612,Pharma Co.,Yale/Columbia 2017.pdf,Yale,yale,2017,131,136,6,cases/Yale/Columbia 2017/pharma-co.pdf,1.0,manual_override_columbia_2017,False,Pharma,Market Entry,,,,,,Pharma Co.,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
6b6dbfdd-5935-4d18-9a03-5101c677d25d,Population Health Management,Yale/Columbia 2017.pdf,Yale,yale,2017,137,141,5,cases/Yale/Columbia 2017/population-health-management.pdf,1.0,manual_override_columbia_2017,False,Healthcare,Market Sizing,,,,,,Population Health Management,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
fbf02929-b9a3-4d54-9777-191d9eebf8db,Portable Sanitation,Yale/Columbia 2017.pdf,Yale,yale,2017,142,147,6,cases/Yale/Columbia 2017/portable-sanitation.pdf,1.0,manual_override_columbia_2017,False,Sanitation,Revenue,,,,Interviewee-led,,Portable Sanitation,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
96e7bf1d-53cc-4067-9654-909ed659f39a,Pre-K Education,Yale/Columbia 2017.pdf,Yale,yale,2017,148,156,9,cases/Yale/Columbia 2017/pre-k-education.pdf,1.0,manual_override_columbia_2017,False,Education,Growth,,,,,,Pre-K Education,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
3239adc7-1bd6-49b7-a430-3b62a2f7254e,Rock Band,Yale/Columbia 2017.pdf,Yale,yale,2017,157,164,8,cases/Yale/Columbia 2017/rock-band.pdf,1.0,manual_override_columbia_2017,False,Entertainment,Revenue,,,,,,Rock Band,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
772a2f2e-dcf4-4191-9fbb-19ce6881e1c4,Soda Ash Producer,Yale/Columbia 2017.pdf,Yale,yale,2017,165,173,9,cases/Yale/Columbia 2017/soda-ash-producer.pdf,1.0,manual_override_columbia_2017,False,Private Equity,M&A,,,,,,Soda Ash Producer,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
cebae66e-4013-4130-a4c3-5aeb05b43b7e,Tristar Home Appliances,Yale/Columbia 2017.pdf,Yale,yale,2017,174,183,10,cases/Yale/Columbia 2017/tristar-home-appliances.pdf,1.0,manual_override_columbia_2017,False,Manufacturing,Market,,,,,,Tristar Home Appliances,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
931eab59-2303-417c-a923-470090b1e0fe,Veratech,Yale/Columbia 2017.pdf,Yale,yale,2017,184,190,7,cases/Yale/Columbia 2017/veratech.pdf,1.0,manual_override_columbia_2017,False,Tech,Profitability,,,,,,Veratech,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
2147ebaa-43f8-454e-8460-5b88b396b69d,Ban the Box,Yale/Columbia 2021.pdf,Yale,yale,2021,21,28,8,cases/Yale/Columbia 2021/ban-the-box.pdf,1.0,manual_override_columbia_2021,False,Government,Impact Analysis,Medium,,,,"Solution
As mentioned, this is a politically sensitive issue that will require support from at least 60 senators. Our client will need to
engender support from senators on both sides of the aisle. One of the ways we can help them do this is to identify how 
this can help their constituents. What eco",Ban the Box,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
843c6c47-6047-46c1-abba-27653abc2e41,Cheers,Yale/Columbia 2021.pdf,Yale,yale,2021,29,35,7,cases/Yale/Columbia 2021/cheers.pdf,1.0,manual_override_columbia_2021,False,CPG,Profitability,Medium,,,,"Solution
How profitable is ALSH?
Cheers
Ask the candidate what information they need in order to calculate ALSH’s profitability. Provide them with the following 
information as requested:
•
Annual expenses incurred by ALSH total $34,500,000
•
Wine sizes, number sold, price, and cost (summarized belo",Cheers,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
5806609d-715e-4035-b82f-40952e551b05,Combating Climate Change,Yale/Columbia 2021.pdf,Yale,yale,2021,36,43,8,cases/Yale/Columbia 2021/combating-climate-change.pdf,1.0,manual_override_columbia_2021,False,Government,Brainstorming,Medium,,,Interviewer-led,"Solution
The mayor likes your ideas but heard that emissions trading in the form of carbon cap-and-trade is gaining popularity in 
Europe and select US cities. She wants to know how an emissions trading policy would impact the city?
Combating Climate Change
If the candidate asks you to clarify the m",Combating Climate Change,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
